"","Leased.Facility.Inventory.Report","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9","X.10","X.11","X.12","X.13","X.14","X.15","X.16","X.17","X.18","X.19","X.20","X.21","X.22","X.23","X.24","X.25","X.26","X.27","X.28","X.29","X.30"
"300","Mississippi","SLEDGE","MAIN OFFICE","277540002","130 WILLIAMS AVE","SLEDGE","MS","38670-9998","Dec-81","USPS","12/1/2011","11/30/2016","B","B","Reimbursable","","","","VALLEY REALTY CO","PO BOX 997","","","CLARKSDALE","MS","386140997","","1,400","21,000","$10,138.00 ","$7.24 ","$12,978.00 ","$9.27 "
"301","Mississippi","SMITHDALE","MAIN OFFICE","277553002","6005 MS HIGHWAY 570","SMITHDALE","MS","39664-9998","Dec-85","USPS","12/1/2015","11/30/2020","B","B","Reimbursable","","1","5","PCJ FAMILY PROPERTIES LLC","PO BOX 1166","","","BROOKHAVEN","MS","396021166","","1,375","35,951","$12,375.00 ","$9.00 ","$12,994.00 ","$9.45 "
"302","Mississippi","SONTAG","MAIN OFFICE","277579001","903 SONTAG NOLA RD","SONTAG","MS","39665-9998","Feb-75","USPS","2/1/2015","1/31/2020","A","A","Reimbursable","","1","5","PCJ FAMILY PROPERTIES LLC","PO BOX 1166","","","BROOKHAVEN","MS","396021166","","1,067","12,500","$7,920.00 ","$7.42 ","$8,316.00 ","$7.79 "
"303","Mississippi","SOSO","MAIN OFFICE","277592002","1036 HIGHWAY 28 W","SOSO","MS","39480-9998","Oct-92","USPS","10/1/2015","9/30/2020","A","A","Reimbursable","Y","","","MARK MCDANIEL","28 SHORELINE LN","","","GULFPORT","MS","395036204","","2,320","45,000","$24,016.00 ","$10.35 ","$0.00 ","$0.00 "
"304","Mississippi","STAR","MAIN OFFICE","277683001","339 MANGUM DR","STAR","MS","39167-9998","Apr-75","Landlord","4/1/2015","3/31/2020","A","A","Reimbursable","","1","5","DORA M WHATLEY","PO BOX 100","","","STAR","MS","391670100","","874","12,500","$7,260.00 ","$8.31 ","$7,980.00 ","$9.13 "
"305","Mississippi","STATE LINE","MAIN OFFICE","277722001","240 MAIN ST","STATE LINE","MS","39362-9998","Mar-75","Landlord","3/1/2015","2/29/2020","A","A","Reimbursable","","1","5","JAMES REEVES CONTRACTOR INC","3341 GATTI PL","","","GAUTIER","MS","395535703","","1,046","12,500","$9,306.00 ","$8.90 ","$9,768.00 ","$9.34 "
"306","Mississippi","STEENS","MAIN OFFICE","277735001","346 STEENS VERNON RD","STEENS","MS","39766-9998","Dec-69","Landlord","3/22/2014","3/21/2019","P","P","None Specified","","","","WANDA GAIL RAY","PO BOX 22","","","STEENS","MS","397660022","","1,314","24,829","$5,510.00 ","$4.19 ","$0.00 ","$0.00 "
"307","Mississippi","STEWART","MAIN OFFICE (LAND)","277748002","HWY 82","STEWART","MS","39767-9998","","USPS","10/1/2013","9/30/2018","Q","Z","None Specified","","","","GEORGE W BOATMAN","LINDA E BOATMAN","1618 STEWART LODI RD","","STEWART","MS","397679582","","0","43,560","$2,760.00 ","$0.06 ","$0.00 ","$0.00 "
"308","Mississippi","STONEVILLE","MAIN OFFICE","277761001","4845 OLD LELAND RD","STONEVILLE","MS","38776-9998","Jun-62","Shared","6/22/2008","6/21/2018","A","A","Reimbursable","","","","VALLEY REALTY CO","PO BOX 997","","","CLARKSDALE","MS","386140997","","800","8,080","$7,200.00 ","$9.00 ","$0.00 ","$0.00 "
"309","Mississippi","STONEWALL","MAIN OFFICE","277774002","748 ERWIN RD","STONEWALL","MS","39363-9998","Oct-91","USPS (Not Roof)","10/1/2011","9/30/2016","A","A","Reimbursable","Y","1","5","MARK MCDANIEL","28 SHORELINE LN","","","GULFPORT","MS","395036204","","2,343","27,442","$23,430.00 ","$10.00 ","$25,187.00 ","$10.75 "
"310","Mississippi","STRINGER","MAIN OFFICE","277826001","36 COUNTY ROAD 17","STRINGER","MS","39481-9998","Feb-61","Landlord","2/1/2014","1/31/2019","A","A","Reimbursable","","","","MAGDOVITZ AGENCY INC","AND ROBERT H CARTER","DBA CARTER COMPANY","PO BOX 997","CLARKSDALE","MS","386140997","","650","10,827","$5,258.00 ","$8.09 ","$0.00 ","$0.00 "
"311","Mississippi","STURGIS","MAIN OFFICE","277865001","3861 HIGHWAY 12 W","STURGIS","MS","39769-9998","Apr-59","Landlord","9/1/2014","8/31/2019","E","E","None Specified","","1","5","STURGIS LODGE NO 365","PO BOX 1","","","STURGIS","MS","397690001","","887","0","$9,314.00 ","$10.50 ","$9,780.00 ","$11.03 "
"312","Mississippi","SUMMIT","MAIN OFFICE","277904003","501 W ROBB ST","SUMMIT","MS","39666-9998","Oct-98","USPS (Not Roof)","10/7/1998","10/6/2018","P","P","Reimbursable","","2","10","INVESTMENTS REALTY LLC","PO BOX 68","","","CLARKTON","MO","638370068","","4,988","66,000","$60,000.00 ","$12.03 ","$64,500.00 ","$12.93 "
"313","Mississippi","SUMNER","MAIN OFFICE","277917001","508 WAYNE ST","SUMNER","MS","38957-9998","Apr-63","USPS","4/1/2014","3/31/2019","A","A","Reimbursable","","","","VALLEY REALTY CO","PO BOX 997","","","CLARKSDALE","MS","386140997","","1,400","9,750","$12,600.00 ","$9.00 ","$0.00 ","$0.00 "
"314","Mississippi","SUMRALL","MAIN OFFICE","277930001","4862 HIGHWAY 589","SUMRALL","MS","39482-9998","Oct-71","LAP Maintenance Rider","10/1/2011","9/30/2016","A","A","Reimbursable","N","","","HUNT FAMILY TRUST","2711 MILO HAE LOOP","","","KOLOA","HI","967569513","","2,112","13,850","$14,124.00 ","$6.69 ","$21,542.00 ","$10.20 "
"315","Mississippi","SUNFLOWER","MAIN OFFICE","277943001","102 W QUIVER ST","SUNFLOWER","MS","38778-9998","Jun-63","USPS","6/27/2014","6/26/2019","P","P","Reimbursable","","1","5","JOHN W MC PHERSON JR","JANET M WEBB G KATHY AND","A DUNCAN MC PHERSON","PO BOX 690","INDIANOLA","MS","387510690","","1,454","14,250","$10,800.00 ","$7.43 ","$14,400.00 ","$9.90 "
"316","Mississippi","TAYLOR","MAIN OFFICE","278047002","1 MAIN ST","TAYLOR","MS","38673-9998","Apr-91","USPS","4/1/2016","3/31/2021","P","P","Reimbursable","Y","","","LYNN HEWLETT","PO BOX 4","","","TAYLOR","MS","386730004","","930","25,420","$7,300.50 ","$7.85 ","$0.00 ","$0.00 "
"317","Mississippi","TAYLORSVILLE","MAIN OFFICE","278060002","750 HIGHWAY 28 E","TAYLORSVILLE","MS","39168-9998","Jul-95","USPS","7/11/1995","7/10/2015","A","A","Reimbursable","Y","1","","MINGHELLI LLC","RE TAYLORSVILLE MS MPO","PO BOX 1976","","WRIGHTWOOD","CA","923971976","","3,676","31,711","$43,884.88 ","$11.94 ","$0.00 ","$0.00 "
"318","Mississippi","TCHULA","MAIN OFFICE","278073001","142 MERCER ST","TCHULA","MS","39169-9998","Sep-62","USPS","9/17/2013","9/16/2018","A","A","Reimbursable","","1","5","PERRIN GRISSOM, JR","LINDA GRISSOM CAMPBELL WRIGHT","210 S DEER CREEK DR E","","LELAND","MS","387563209","","2,052","12,145","$14,364.00 ","$7.00 ","$16,416.00 ","$8.00 "
"319","Mississippi","TERRY","MAIN OFFICE","278086002","404 W CUNNINGHAM AVE","TERRY","MS","39170-9998","Aug-00","USPS (Not Roof)","8/16/2000","8/15/2020","P","P","Reimbursable","N","2","10","DATTEL REALTY CO","505 SOUTH PERKINS","","","MEMPHIS","TN","381173936","","6,493","87,125","$66,864.00 ","$10.30 ","$76,860.00 ","$11.84 "
"320","Mississippi","THAXTON","MAIN OFFICE (LAND)","278099002","779 THAXTON RD","THAXTON","MS","38871-9998","","USPS","10/1/2015","9/30/2020","Q","Z","None Specified","","1","5","TERESA HOOKER","REVOCABLE TRUST","C/O TERESA P HOOKER","447 THAXTON RD","THAXTON","MS","388718717","","0","29,621","$1,782.00 ","$0.06 ","$1,926.00 ","$0.07 "
"321","Mississippi","TILLATOBA","MAIN OFFICE","278190002","26936 HIGHWAY 330","TILLATOBA","MS","38961-9998","Aug-85","USPS (Not Roof)","8/1/2015","7/31/2020","A","A","None Specified","N","1","5","LAWRENCE M MAGDOVITZ","BOX 997","","","CLARKSDALE","MS","386140997","","874","14,000","$8,100.00 ","$9.27 ","$8,100.00 ","$9.27 "
"322","Mississippi","TIPLERSVILLE","MAIN OFFICE","278229003","24440 HIGHWAY 15","TIPLERSVILLE","MS","38674-9998","Jul-75","Landlord","7/1/2015","6/30/2020","P","P","","","","","ROBERT WAYNE RAY","1121A COUNTY ROAD 236","","","WALNUT","MS","386838583","","576","634","$3,200.00 ","$5.56 ","$0.00 ","$0.00 "
"323","Mississippi","TIPPO","MAIN OFFICE","278242002","2309 TIPPO MACEL RD","TIPPO","MS","38962-9998","Aug-92","USPS","6/29/2012","6/30/2017","P","P","Reimbursable","","","","ALBERT R BROWER ET UX","BEATRICE S BROWER","557 FORTY MILE BEND RD","","PHILIPP","MS","389503030","","600","6,203","$4,800.00 ","$8.00 ","$5,700.00 ","$9.50 "
"324","Mississippi","TOCCOPOLA","MAIN OFFICE","278268003","11 PERKINS ST","TOCCOPOLA","MS","38874-9998","May-91","USPS","5/1/2016","4/30/2021","A","A","Reimbursable","","1","5","JOHN BELK","AND PEGGY BELK","700 HOEDOWN RD","","PONTOTOC","MS","388637441","","700","20,000","$5,080.00 ","$7.26 ","$5,335.00 ","$7.62 "
"325","Mississippi","TOOMSUBA","MAIN OFFICE","278294002","3936 MELVIN SWAIN RD","TOOMSUBA","MS","39364-9998","Jul-99","Unknown","7/1/2014","6/30/2019","P","P","Reimbursable","","1","5","KATHRYN D COKER","POA KATHRYN ALISON IRWIN","PO BOX 95","","TOOMSUBA","MS","393640095","","3,600","40,032","$23,400.00 ","$6.50 ","$27,000.00 ","$7.50 "
"326","Mississippi","TOUGALOO","MAIN OFFICE","278320003","501 W COUNTY LINE RD STE A","TOUGALOO","MS","39174-9998","Jul-07","USPS","7/1/2012","6/30/2017","P","P","Percentage","Y","","","PROGRESSIVE BUSNES DEVL LLC","PO BOX 283","","","JACKSON","MS","392050283","","1,650","103,740","$21,432.00 ","$12.99 ","$23,575.00 ","$14.29 "
"327","Mississippi","TREMONT","MAIN OFFICE","278359002","10019 HIGHWAY 178 E","TREMONT","MS","38876-9998","Oct-76","Landlord","10/1/2011","9/30/2016","A","A","Reimbursable","N","","","HARRIMACK, LLC","8342 MACON RD","","","CORDOVA","TN","380188554","","1,400","19,930","$10,780.00 ","$7.70 ","$14,420.00 ","$10.30 "
"328","Mississippi","TUNICA","MAIN OFFICE","278424002","912 MAGNOLIA ST","TUNICA","MS","38676-9998","Apr-97","Landlord","4/2/1997","4/1/2017","A","A","None Specified","Y","2","10","TOWN OF TUNICA","PO BOX 395","","","TUNICA","MS","386760395","","6,493","72,000","$76,747.26 ","$11.82 ","$12,986.00 ","$2.00 "
"329","Mississippi","TUPELO","DOWNTOWN STATION","278437011","500 W MAIN ST STE 102","TUPELO","MS","38804-9998","Feb-06","Landlord","2/1/2016","1/31/2021","P","P","None Specified","","1","5","TM OF TUPELO LLC","C/O TOMMY MORGAN INC","PO BOX 67","","TUPELO","MS","388020067","","8,437","34,825","$123,433.00 ","$14.63 ","$135,751.00 ","$16.09 "
"330","Mississippi","TUTWILER","MAIN OFFICE","278476001","201 ALMA ST","TUTWILER","MS","38963-9998","Sep-72","Landlord","9/1/2012","8/31/2017","B","B","Reimbursable","","","","VALLEY REALTY CO","PO BOX 997","","","CLARKSDALE","MS","386140997","","1,920","15,243","$15,072.00 ","$7.85 ","$16,800.00 ","$8.75 "
"331","Mississippi","UNION","MAIN OFFICE","278515001","501 BANK ST","UNION","MS","39365-9998","Feb-70","USPS","2/1/2015","1/31/2020","B","B","Reimbursable","","1","5","W G YATES & SONS","CONSTRUCTION CO","PO BOX 54","","PHILADELPHIA","MS","393500054","","3,950","14,400","$28,248.00 ","$7.15 ","$29,664.00 ","$7.51 "
"332","Mississippi","UNION CHURCH","MAIN OFFICE","278528001","65 HIGHWAY 550","UNION CHURCH","MS","39668-9998","Mar-75","USPS","3/1/2015","2/29/2020","B","B","Reimbursable","","1","5","PCJ FAMILY PROPERTIES LLC","PO BOX 1166","","","BROOKHAVEN","MS","396021166","","1,067","5,000","$7,469.00 ","$7.00 ","$7,990.00 ","$7.49 "
"333","Mississippi","UTICA","MAIN OFFICE","278554001","310 DEPOT ST","UTICA","MS","39175-9998","Feb-74","USPS","2/16/2014","2/15/2019","A","A","Reimbursable","","","","MAGDOVITZ AGENCY INC","PO BOX 997","","","CLARKSDALE","MS","386140997","","1,920","34,678","$16,480.00 ","$8.58 ","$0.00 ","$0.00 "
"334","Mississippi","VAIDEN","MAIN OFFICE","278580002","1001 FRONT ST","VAIDEN","MS","39176-9998","Jun-75","Landlord","6/1/2015","5/31/2020","B","B","Reimbursable","","1","5","PATRICIA M TIMMS","504 SHADY LN","","","TOCCOA","GA","305778149","","1,856","17,250","$12,992.00 ","$7.00 ","$13,640.00 ","$7.35 "
"335","Mississippi","VALLEY PARK","MAIN OFFICE","278606002","4411 HIGHWAY 61 N","VALLEY PARK","MS","39177-9998","Jul-75","Landlord","7/1/2011","6/30/2016","P","P","None Specified","N","","","MRS JEAN BRAXTON","307 BLAKE DR","","","VICKSBURG","MS","391809431","","432","432","$2,323.00 ","$5.38 ","$2,671.00 ","$6.18 "
"336","Mississippi","VAN VLEET","MAIN OFFICE","278645002","1640 COUNTY ROAD 164","VAN VLEET","MS","38877-9998","Nov-90","USPS","12/1/2015","11/30/2020","A","A","None Specified","","","","RUTH C CARTER","PO BOX 72","","","VAN VLEET","MS","388770072","","600","15,000","$4,800.00 ","$8.00 ","$0.00 ","$0.00 "
"337","Mississippi","VANCE","MAIN OFFICE","278632001","13745 CHARLEY PRIDE HWY 3","VANCE","MS","38964-9998","Sep-75","USPS","7/1/2015","6/30/2020","B","B","Reimbursable","","1","5","LAWRENCE M MAGDOVITZ","PO BOX 997","","","CLARKSDALE","MS","386140997","","874","12,500","$8,040.00 ","$9.20 ","$8,700.00 ","$9.95 "
"338","Mississippi","VARDAMAN","MAIN OFFICE","278658001","200 BURKETT AVE","VARDAMAN","MS","38878-9998","Oct-62","USPS (Not Roof)","10/10/2007","10/9/2017","B","B","Reimbursable","","","","M F I  LLC","ACCOUNT 0043","1158 GRANITO DR","","LARAMIE","WY","820725027","","1,410","6,874","$15,000.00 ","$10.64 ","$15,000.00 ","$10.64 "
"339","Mississippi","VERONA","MAIN OFFICE","278697002","5107 RAYMOND AVE","VERONA","MS","38879-9998","Feb-98","USPS","2/7/1998","2/6/2018","P","A","Reimbursable","","2","10","V M CLEVELAND","1879 N COLEY RD","","","TUPELO","MS","388016931","","4,000","53,200","$39,600.00 ","$9.90 ","$48,000.00 ","$12.00 "
"340","Mississippi","VICTORIA","MAIN OFFICE","278723001","5764 HIGHWAY 178 W","VICTORIA","MS","38679-9998","Sep-75","Landlord","9/1/2010","8/31/2020","B","B","Reimbursable","","","","JEROME P MAGDOVITZ","8199 POPLAR AVE APT 1113","","","GERMANTOWN","TN","381386159","","1,067","19,079","$9,600.00 ","$9.00 ","$0.00 ","$0.00 "
"341","Mississippi","VOSSBURG","MAIN OFFICE","278749001","642 COUNTY ROAD 39","VOSSBURG","MS","39366-9998","Mar-71","Landlord","3/1/2016","2/28/2021","P","P","None Specified","","","","ROBERT H READ III","PO BOX 8111","","","LAUREL","MS","394418111","","680","7,500","$4,500.00 ","$6.62 ","$0.00 ","$0.00 "
"342","Mississippi","WALLS","MAIN OFFICE","278814002","6380 HIGHWAY 161","WALLS","MS","38680-9998","Mar-85","USPS","3/1/2015","2/29/2020","A","A","Reimbursable","","","","SUJO CORPORATION","C/O STEVEN GALAN CPA","1400 OLD COUNTRY RD STE 301","","WESTBURY","NY","115905119","","2,761","20,000","$27,610.00 ","$10.00 ","$0.00 ","$0.00 "
"343","Mississippi","WALNUT","MAIN OFFICE","278827001","50 HIGHWAY 354","WALNUT","MS","38683-9998","Nov-61","USPS (Not Roof)","11/22/2011","11/21/2016","B","B","Reimbursable","N","","","KERIN MOTORS INC","BOX 627","","","CLARKSDALE","MS","386140627","","1,406","9,900","$9,130.00 ","$6.49 ","$12,000.00 ","$8.53 "
"344","Mississippi","WALNUT GROVE","MAIN OFFICE","278840001","143 MAIN ST","WALNUT GROVE","MS","39189-9998","Nov-75","Landlord","11/1/2015","10/31/2020","B","B","Reimbursable","","","","VALLEY REALTY CO","PO BOX 997","","","CLARKSDALE","MS","386140997","","1,400","15,000","$12,370.00 ","$8.84 ","$0.00 ","$0.00 "
"345","Mississippi","WALTHALL","MAIN OFFICE","278853001","102 COURTHOUSE SQ","WALTHALL","MS","39771-9998","Sep-83","Landlord","7/1/1999","","D","D","None Specified","N","","","VILLAGE OF WALTHALL","P O BOX 306","","","WALTHALL","MS","397710306","","600","2,500","$2,700.00 ","$4.50 ","$0.00 ","$0.00 "
"346","Mississippi","WASHINGTON","MAIN OFFICE","278879002","820 HIGHWAY 61 N","WASHINGTON","MS","39190-9998","Jan-88","Unknown","1/1/2013","12/31/2017","A","A","None Specified","N","","","M H PARSONS & SONS","LUMBER COMPANY","PO BOX 450","","YORK","ME","39090450","","2,784","52,375","$28,000.00 ","$10.06 ","$0.00 ","$0.00 "
"347","Mississippi","WATERFORD","MAIN OFFICE","278892003","9 BETHLEHEM RD","WATERFORD","MS","38685-9998","Dec-86","USPS (Not Roof)","12/1/2011","11/30/2016","B","B","Reimbursable","N","","","STUART ROTHENBERG","1706 BRYN MAWR COVE","","","GERMANTOWN","TN","381382647","","1,375","18,240","$15,132.00 ","$11.01 ","$14,000.00 ","$10.18 "
"348","Mississippi","WAYNESBORO","MAIN OFFICE ADDL PKG","278957002","704 AZALEA DR","WAYNESBORO","MS","39367-9998","","USPS","10/1/2014","9/30/2019","X","Z","None Specified","","3","15","FIRST STATE BANK","WAYNESBORO, MS LEASE","PO BOX 506","","WAYNESBORO","MS","393670506","","0","12,235","$5,040.00 ","$0.41 ","$5,544.00 ","$0.45 "
"349","Mississippi","WAYNESBORO","MAIN OFFICE PKG","278957001","704 AZALEA DRIVE","WAYNESBORO","MS","39367-9998","","USPS","10/1/2014","9/30/2019","X","P","None Specified","","1","5","CITY OF WAYNESBORO","714 WAYNE ST","","","WAYNESBORO","MS","393672717","","0","2,800","$1,875.00 ","$0.67 ","$1,925.00 ","$0.69 "
"350","Mississippi","WAYSIDE","MAIN OFFICE","278970001","3501 HIGHWAY 1 S","WAYSIDE","MS","38780-9998","Oct-80","Landlord","7/1/2013","6/30/2018","A","A","None Specified","","","","BOBBY GORDON","443 WILMOT RD","","","GREENVILLE","MS","387018552","","479","1,500","$3,763.00 ","$7.86 ","$0.00 ","$0.00 "
"351","Mississippi","WEBB","MAIN OFFICE","278996001","118 W MAIN ST","WEBB","MS","38966-9998","Feb-61","Landlord","2/1/2016","1/31/2021","A","A","Reimbursable","","1","5","VALLEY REALTY CO","8342 MACON RD","","","CORDOVA","TN","380188554","","1,506","5,102","$12,540.00 ","$8.33 ","$13,794.00 ","$9.16 "
"352","Mississippi","WEIR","MAIN OFFICE","279009001","800 MAIN ST","WEIR","MS","39772-9998","Nov-59","USPS","11/1/2014","10/31/2019","P","P","Reimbursable","","1","5","TERESA CHANDLER RUSS","128 CREEKWOOD CIR","","","FLORENCE","AL","356306619","","1,430","6,750","$10,725.00 ","$7.50 ","$11,261.00 ","$7.87 "
"353","Mississippi","WESSON","MAIN OFFICE","279035002","2072 HIGHWAY 51","WESSON","MS","39191-9998","Jan-85","USPS (Not Roof)","1/10/2015","1/9/2020","A","A","None Specified","N","1","5","VALLEY REALTY CO","PO BOX 997","","","CLARKSDALE","MS","386140997","","2,343","32,359","$28,116.00 ","$12.00 ","$49,792.00 ","$21.25 "
"354","Mississippi","WEST","MAIN OFFICE","279048002","540 CARROLLTON ST","WEST","MS","39192-9998","Aug-84","USPS (Not Roof)","3/1/1997","2/28/2022","A","A","Reimbursable","Y","2","10","UNITED PO INVEST INC","123 GROVE AVE STE 222","","","CEDARHURST","NY","115162302","","1,856","25,330","$13,920.00 ","$7.50 ","$14,848.00 ","$8.00 "
"355","Mississippi","WEST POINT","MAIN OFFICE","279074001","420 COMMERCE ST","WEST POINT","MS","39773-9998","Mar-72","Landlord","3/1/2012","2/28/2017","A","A","None Specified","","1","5","YATES REALTY CORP","PO BOX 385","","","PHILADELPHIA","MS","393500385","","7,669","49,950","$30,000.00 ","$3.91 ","$32,000.00 ","$4.17 "
"356","Mississippi","WHEELER","MAIN OFFICE","279087002","11 COUNTY ROAD 5110","WHEELER","MS","38880-9998","Jun-90","USPS (Not Roof)","6/1/2015","5/31/2020","A","A","None Specified","N","1","","MARJORIE CHILDERS","948 RIDGE AVE","","","ASHLAND","MS","386037271","","930","34,000","$12,027.23 ","$12.93 ","$0.00 ","$0.00 "
"357","Mississippi","WIGGINS","MAIN OFFICE","279113001","125 BORDER AVE W","WIGGINS","MS","39577-9998","Feb-69","USPS (Not Roof)","7/14/2014","7/13/2019","B","B","Reimbursable","N","","","NINA C SHAW","PO BOX 174","","","WIGGINS","MS","395770174","","4,986","44,867","$28,140.00 ","$5.64 ","$0.00 ","$0.00 "
"358","Mississippi","WINSTONVILLE","MAIN OFFICE","279178004","300 E WINSTON ST","WINSTONVILLE","MS","38781-9998","Oct-87","USPS (Not Roof)","12/1/2013","11/30/2018","A","A","None Specified","N","","","RKP INVESTMENTS LLC","100 2ND AVE S STE 701","","","ST PETERSBURG","FL","337014337","","930","9,765","$8,045.90 ","$8.65 ","$0.00 ","$0.00 "
"359","Mississippi","WOODLAND","MAIN OFFICE","279204001","109 MARKET ST","WOODLAND","MS","39776-9998","Apr-66","USPS","4/1/2016","3/31/2021","A","A","None Specified","","1","5","DOBBS P O PROPERTIES LLC","C/O DR JIM DOBBS","P O BOX 1110","","CALHOUN CITY","MS","389161110","","1,000","6,670","$7,390.00 ","$7.39 ","$8,000.00 ","$8.00 "
"360","Mississippi","WOODVILLE","MAIN OFFICE","279217003","381 MAIN ST","WOODVILLE","MS","39669-9998","Apr-02","USPS (Not Roof)","4/19/2002","4/18/2022","P","P","Reimbursable","Y","2","10","DOUGLAS-DAVID LLC","PO BOX 928","","","NATCHEZ","MS","391210928","","8,256","104,517","$107,627.00 ","$13.04 ","$107,627.00 ","$13.04 "
"361","Mississippi","YAZOO CITY","MAIN OFFICE","279243001","341 N MAIN ST","YAZOO CITY","MS","39194-9998","Feb-63","Landlord","2/4/2013","2/3/2018","B","B","None Specified","","","","JOBAR REALTY CO OF","NEW JERSEY LLC","222 GRAND AVE","","ENGLEWOOD","NJ","76314352","","10,295","38,013","$17,000.00 ","$1.65 ","$0.00 ","$0.00 "
